Activity.[ActivityKey],Transport.[TransportKey],Product.[ProductKey],Version.[VersionKey],Activity Lead Time,Solver Activity End Date,Solver Activity Start Date
Act-5018-578,0,0,0,1,,
Act-5019-579,0,1,0,1,,
Act-5019-579,0,2,0,1,,
Act-5019-579,0,3,0,1,,
Act-5019-579,0,0,0,1,,
Act-5020-580,0,1,0,1,,
Act-5020-580,0,2,0,1,,
Act-5020-580,0,3,0,1,,
Act-5020-580,0,0,0,1,,
Act-5021-581,0,1,0,1,,
Act-5021-581,0,2,0,1,,
Act-5021-581,0,3,0,1,,
Act-5021-581,0,0,0,1,,
Act-5022-582,0,1,0,1,,
Act-5022-582,0,2,0,1,,
Act-5022-582,0,3,0,1,,
Act-5022-582,0,0,0,1,,
Act-5023-583,0,1,0,1,,
Act-5023-583,0,2,0,1,,
Act-5023-583,0,3,0,1,,
Act-5023-583,0,0,0,1,,
Act-5024-584,0,1,0,1,,
Act-5024-584,0,2,0,1,,
Act-5024-584,0,3,0,1,,
Act-5024-584,0,0,0,1,,
Act-5025-585,0,1,0,1,,
Act-5025-585,0,2,0,1,,
Act-5025-585,0,3,0,1,,
Act-5025-585,0,0,0,1,,
Act-5026-586,0,1,0,1,,
Act-5026-586,0,2,0,1,,
Act-5026-586,0,3,0,1,,
Act-5026-586,0,0,0,1,,
Act-5027-587,0,1,0,1,,
Act-5027-587,0,2,0,1,,
Act-5027-587,0,3,0,1,,
Act-5027-587,0,0,0,1,,
Act-5028-588,0,1,0,1,,
Act-5028-588,0,2,0,1,,
Act-5028-588,0,3,0,1,,
Act-5028-588,0,0,0,1,,
Act-5029-589,0,1,0,1,,
Act-5029-589,0,2,0,1,,
Act-5029-589,0,3,0,1,,
Act-5029-589,0,0,0,1,,
Act-5030-590,0,1,0,1,,
Act-5030-590,0,2,0,1,,
Act-5030-590,0,3,0,1,,
Act-5030-590,0,0,0,1,,
Act-5031-591,0,1,0,1,,
Act-5031-591,0,2,0,1,,
Act-5031-591,0,3,0,1,,
Act-5031-591,0,0,0,1,,
Act-5032-592,0,1,0,1,,
Act-5032-592,0,2,0,1,,
Act-5032-592,0,3,0,1,,
Act-5032-592,0,0,0,1,,
Act-5033-593,0,1,0,1,,
Act-5033-593,0,2,0,1,,
Act-5033-593,0,3,0,1,,
Act-5033-593,0,0,0,1,,
Act-5034-594,0,1,0,1,,
Act-5034-594,0,2,0,1,,
Act-5034-594,0,3,0,1,,
Act-5034-594,0,0,0,1,,
Act-5035-595,0,1,0,1,,
Act-5035-595,0,2,0,1,,
Act-5035-595,0,3,0,1,,
Act-5035-595,0,0,0,1,,
Act-5036-596,0,1,0,1,,
Act-5036-596,0,2,0,1,,
Act-5036-596,0,3,0,1,,
Act-5036-596,0,0,0,1,,
Act-5037-597,0,1,0,1,,
Act-5037-597,0,2,0,1,,
Act-5037-597,0,3,0,1,,
Act-5037-597,0,0,0,1,,
Act-5038-598,0,1,0,1,,
Act-5038-598,0,2,0,1,,
Act-5038-598,0,3,0,1,,
Act-5038-598,0,0,0,1,,
Act-5039-599,0,1,0,1,,
Act-5039-599,0,2,0,1,,
Act-5039-599,0,3,0,1,,
Act-5039-599,0,0,0,1,,
Act-5040-600,0,1,0,1,,
Act-5040-600,0,2,0,1,,
Act-5040-600,0,3,0,1,,
Act-5040-600,0,0,0,1,,
Act-5041-601,0,1,0,1,,
Act-5041-601,0,2,0,1,,
Act-5041-601,0,3,0,1,,
Act-5041-601,0,0,0,1,,
Act-5042-602,0,1,0,1,,
Act-5042-602,0,2,0,1,,
Act-5042-602,0,3,0,1,,
Act-5042-602,0,0,0,1,,
Act-5043-603,0,1,0,1,,
Act-5043-603,0,2,0,1,,
Act-5043-603,0,3,0,1,,
Act-5043-603,0,0,0,1,,
Act-5044-604,0,1,0,1,,
Act-5044-604,0,2,0,1,,
Act-5044-604,0,3,0,1,,
Act-5044-604,0,0,0,1,,
Act-5045-605,0,1,0,1,,
Act-5045-605,0,2,0,1,,
Act-5045-605,0,3,0,1,,
Act-5045-605,0,0,0,1,,
Act-5046-606,0,1,0,1,,
Act-5046-606,0,2,0,1,,
Act-5046-606,0,3,0,1,,
Act-5046-606,0,0,0,1,,
Act-5047-607,0,1,0,1,,
Act-5047-607,0,2,0,1,,
Act-5047-607,0,3,0,1,,
Act-5047-607,0,0,0,1,,
Act-5048-608,0,1,0,1,,
Act-5048-608,0,2,0,1,,
Act-5048-608,0,3,0,1,,
Act-5048-608,0,0,0,1,,
Act-5049-609,0,1,0,1,,
Act-5049-609,0,2,0,1,,
Act-5049-609,0,3,0,1,,
Act-5049-609,0,0,0,1,,
Act-5050-610,0,1,0,1,,
Act-5050-610,0,2,0,1,,
Act-5050-610,0,3,0,1,,
Act-5050-610,0,0,0,1,,
Act-5051-611,0,1,0,1,,
Act-5051-611,0,2,0,1,,
Act-5051-611,0,3,0,1,,
Act-5051-611,0,0,0,1,,
Act-5052-612,0,1,0,1,,
Act-5052-612,0,2,0,1,,
Act-5052-612,0,3,0,1,,
Act-5052-612,0,0,0,1,,
Act-5053-613,0,1,0,1,,
Act-5053-613,0,2,0,1,,
Act-5053-613,0,3,0,1,,
Act-5053-613,0,0,0,1,,
Act-5054-614,0,1,0,1,,
Act-5054-614,0,2,0,1,,
Act-5054-614,0,3,0,1,,
Act-5054-614,0,0,0,1,,
Act-5055-615,0,1,0,1,,
Act-5055-615,0,2,0,1,,
Act-5055-615,0,3,0,1,,
Act-5055-615,0,0,0,1,,
Act-5056-616,0,1,0,1,,
Act-5056-616,0,2,0,1,,
Act-5056-616,0,3,0,1,,
Act-5056-616,0,0,0,1,,
Act-5057-617,0,1,0,1,,
Act-5057-617,0,2,0,1,,
Act-5057-617,0,3,0,1,,
Act-5057-617,0,0,0,1,,
Act-5058-618,0,1,0,1,,
Act-5058-618,0,2,0,1,,
Act-5058-618,0,3,0,1,,
Act-5058-618,0,0,0,1,,
Act-5059-619,0,1,0,1,,
Act-5059-619,0,2,0,1,,
Act-5059-619,0,3,0,1,,
Act-5059-619,0,0,0,1,,
Act-5060-620,0,1,0,1,,
Act-5060-620,0,2,0,1,,
Act-5060-620,0,3,0,1,,
Act-5060-620,0,0,0,1,,
Act-5061-621,0,1,0,1,,
Act-5061-621,0,2,0,1,,
Act-5061-621,0,3,0,1,,
Act-5061-621,0,0,0,1,,
Act-5062-622,0,1,0,1,,
Act-5062-622,0,2,0,1,,
Act-5062-622,0,3,0,1,,
Act-5062-622,0,0,0,1,,
Act-5063-623,0,1,0,1,,
Act-5063-623,0,2,0,1,,
Act-5063-623,0,3,0,1,,
Act-5063-623,0,0,0,1,,
Act-5064-624,0,1,0,1,,
Act-5064-624,0,2,0,1,,
Act-5064-624,0,3,0,1,,
Act-5064-624,0,0,0,1,,
Act-5065-625,0,1,0,1,,
Act-5065-625,0,2,0,1,,
Act-5065-625,0,3,0,1,,
Act-5065-625,0,0,0,1,,
Act-5066-626,0,1,0,1,,
Act-5066-626,0,2,0,1,,
Act-5066-626,0,3,0,1,,
Act-5066-626,0,0,0,1,,
Act-5067-627,0,1,0,1,,
Act-5067-627,0,2,0,1,,
Act-5067-627,0,3,0,1,,
Act-5067-627,0,0,0,1,,
Act-5068-628,0,1,0,1,,
Act-5068-628,0,2,0,1,,
Act-5068-628,0,3,0,1,,
Act-5068-628,0,0,0,1,,
Act-5069-629,0,1,0,1,,
Act-5069-629,0,2,0,1,,
Act-5069-629,0,3,0,1,,
Act-5069-629,0,0,0,1,,
Act-5070-630,0,1,0,1,,
Act-5070-630,0,2,0,1,,
Act-5070-630,0,3,0,1,,
Act-5070-630,0,0,0,1,,
Act-5071-631,0,1,0,1,,
Act-5071-631,0,2,0,1,,
Act-5071-631,0,3,0,1,,
Act-5071-631,0,0,0,1,,
Act-5072-632,0,1,0,1,,
Act-5072-632,0,2,0,1,,
Act-5072-632,0,3,0,1,,
Act-5072-632,0,0,0,1,,
Act-5073-633,0,1,0,1,,
Act-5073-633,0,2,0,1,,
Act-5073-633,0,3,0,1,,
Act-5073-633,0,0,0,1,,
Act-5074-634,0,1,0,1,,
Act-5074-634,0,2,0,1,,
Act-5074-634,0,3,0,1,,
Act-5074-634,0,0,0,1,,
Act-5075-635,0,1,0,1,,
Act-5075-635,0,2,0,1,,
Act-5075-635,0,3,0,1,,
Act-5075-635,0,0,0,1,,
Act-5076-636,0,1,0,1,,
Act-5076-636,0,2,0,1,,
Act-5076-636,0,3,0,1,,
Act-5076-636,0,0,0,1,,
Act-5077-637,0,1,0,1,,
Act-5077-637,0,2,0,1,,
Act-5077-637,0,3,0,1,,
Act-5077-637,0,0,0,1,,
Act-5078-638,0,1,0,1,,
Act-5078-638,0,2,0,1,,
Act-5078-638,0,3,0,1,,
Act-5078-638,0,0,0,1,,
Act-5079-639,0,1,0,1,,
Act-5079-639,0,2,0,1,,
Act-5079-639,0,3,0,1,,
Act-5079-639,0,0,0,1,,
Act-5000-640,0,1,0,1,,
Act-5000-640,0,2,0,1,,
Act-5000-640,0,3,0,1,,
Act-5000-640,0,0,0,1,,
Act-5001-641,0,1,0,1,,
Act-5001-641,0,2,0,1,,
Act-5001-641,0,3,0,1,,
Act-5001-641,0,0,0,1,,
Act-5002-642,0,1,0,1,,
Act-5002-642,0,2,0,1,,
Act-5002-642,0,3,0,1,,
Act-5002-642,0,0,0,1,,
Act-5003-643,0,1,0,1,,
Act-5003-643,0,2,0,1,,
Act-5003-643,0,3,0,1,,
Act-5003-643,0,0,0,1,,
Act-5004-644,0,1,0,1,,
Act-5004-644,0,2,0,1,,
Act-5004-644,0,3,0,1,,
Act-5004-644,0,0,0,1,,
Act-5005-645,0,1,0,1,,
Act-5005-645,0,2,0,1,,
Act-5005-645,0,3,0,1,,
Act-5005-645,0,0,0,1,,
Act-5006-646,0,1,0,1,,
Act-5006-646,0,2,0,1,,
Act-5006-646,0,3,0,1,,
Act-5006-646,0,0,0,1,,
Act-5007-647,0,1,0,1,,
Act-5007-647,0,2,0,1,,
Act-5007-647,0,3,0,1,,
Act-5007-647,0,0,0,1,,
Act-5008-648,0,1,0,1,,
Act-5008-648,0,2,0,1,,
Act-5008-648,0,3,0,1,,
Act-5008-648,0,0,0,1,,
Act-5009-649,0,1,0,1,,
Act-5009-649,0,2,0,1,,
Act-5009-649,0,3,0,1,,
Act-5009-649,0,0,0,1,,
Act-5010-650,0,1,0,1,,
Act-5010-650,0,2,0,1,,
Act-5010-650,0,3,0,1,,
Act-5010-650,0,0,0,1,,
Act-5011-651,0,1,0,1,,
Act-5011-651,0,2,0,1,,
Act-5011-651,0,3,0,1,,
Act-5011-651,0,0,0,1,,
Act-5012-652,0,1,0,1,,
Act-5012-652,0,2,0,1,,
Act-5012-652,0,3,0,1,,
Act-5012-652,0,0,0,1,,
Act-5013-653,0,1,0,1,,
Act-5013-653,0,2,0,1,,
Act-5013-653,0,3,0,1,,
Act-5013-653,0,0,0,1,,
Act-5014-654,0,1,0,1,,
Act-5014-654,0,2,0,1,,
Act-5014-654,0,3,0,1,,
Act-5014-654,0,0,0,1,,
Act-5015-655,0,1,0,1,,
Act-5015-655,0,2,0,1,,
Act-5015-655,0,3,0,1,,
Act-5015-655,0,0,0,1,,
Act-5016-656,0,1,0,1,,
Act-5016-656,0,2,0,1,,
Act-5016-656,0,3,0,1,,
Act-5016-656,0,0,0,1,,
Act-5017-657,0,1,0,1,,
Act-5017-657,0,2,0,1,,
Act-5017-657,0,3,0,1,,
Act-5017-657,0,0,0,1,,
Act-5018-658,0,1,0,1,,
Act-5018-658,0,2,0,1,,
Act-5018-658,0,3,0,1,,
Act-5018-658,0,0,0,1,,
Act-5019-659,0,1,0,1,,
Act-5019-659,0,2,0,1,,
Act-5019-659,0,3,0,1,,
Act-5019-659,0,0,0,1,,
Act-5020-660,0,1,0,1,,
Act-5020-660,0,2,0,1,,
Act-5020-660,0,3,0,1,,
Act-5020-660,0,0,0,1,,
Act-5021-661,0,1,0,1,,
Act-5021-661,0,2,0,1,,
Act-5021-661,0,3,0,1,,
Act-5021-661,0,0,0,1,,
Act-5022-662,0,1,0,1,,
Act-5022-662,0,2,0,1,,
Act-5022-662,0,3,0,1,,
Act-5022-662,0,0,0,1,,
Act-5023-663,0,1,0,1,,
Act-5023-663,0,2,0,1,,
Act-5023-663,0,3,0,1,,
Act-5023-663,0,0,0,1,,
Act-5024-664,0,1,0,1,,
Act-5024-664,0,2,0,1,,
Act-5024-664,0,3,0,1,,
Act-5024-664,0,0,0,1,,
Act-5025-665,0,1,0,1,,
Act-5025-665,0,2,0,1,,
Act-5025-665,0,3,0,1,,
Act-5025-665,0,0,0,1,,
Act-5026-666,0,1,0,1,,
Act-5026-666,0,2,0,1,,
Act-5026-666,0,3,0,1,,
Act-5026-666,0,0,0,1,,
Act-5027-667,0,1,0,1,,
Act-5027-667,0,2,0,1,,
Act-5027-667,0,3,0,1,,
Act-5027-667,0,0,0,1,,
Act-5028-668,0,1,0,1,,
Act-5028-668,0,2,0,1,,
Act-5028-668,0,3,0,1,,
Act-5028-668,0,0,0,1,,
Act-5029-669,0,1,0,1,,
Act-5029-669,0,2,0,1,,
Act-5029-669,0,3,0,1,,
Act-5029-669,0,0,0,1,,
Act-5030-670,0,1,0,1,,
Act-5030-670,0,2,0,1,,
Act-5030-670,0,3,0,1,,
Act-5030-670,0,0,0,1,,
Act-5031-671,0,1,0,1,,
Act-5031-671,0,2,0,1,,
Act-5031-671,0,3,0,1,,
Act-5031-671,0,0,0,1,,
Act-5032-672,0,1,0,1,,
Act-5032-672,0,2,0,1,,
Act-5032-672,0,3,0,1,,
Act-5032-672,0,0,0,1,,
Act-5033-673,0,1,0,1,,
Act-5033-673,0,2,0,1,,
Act-5033-673,0,3,0,1,,
Act-5033-673,0,0,0,1,,
Act-5034-674,0,1,0,1,,
Act-5034-674,0,2,0,1,,
Act-5034-674,0,3,0,1,,
Act-5034-674,0,0,0,1,,
Act-5035-675,0,1,0,1,,
Act-5035-675,0,2,0,1,,
Act-5035-675,0,3,0,1,,
Act-5035-675,0,0,0,1,,
Act-5036-676,0,1,0,1,,
Act-5036-676,0,2,0,1,,
Act-5036-676,0,3,0,1,,
Act-5036-676,0,0,0,1,,
Act-5037-677,0,1,0,1,,
Act-5037-677,0,2,0,1,,
Act-5037-677,0,3,0,1,,
Act-5037-677,0,0,0,1,,
Act-5038-678,0,1,0,1,,
Act-5038-678,0,2,0,1,,
Act-5038-678,0,3,0,1,,
Act-5038-678,0,0,0,1,,
Act-5039-679,0,1,0,1,,
Act-5039-679,0,2,0,1,,
Act-5039-679,0,3,0,1,,
Act-5039-679,0,0,0,1,,
Act-5040-680,0,1,0,1,,
Act-5040-680,0,2,0,1,,
Act-5040-680,0,3,0,1,,
Act-5040-680,0,0,0,1,,
Act-5041-681,0,1,0,1,,
Act-5041-681,0,2,0,1,,
Act-5041-681,0,3,0,1,,
Act-5041-681,0,0,0,1,,
Act-5042-682,0,1,0,1,,
Act-5042-682,0,2,0,1,,
Act-5042-682,0,3,0,1,,
Act-5042-682,0,0,0,1,,
Act-5043-683,0,1,0,1,,
Act-5043-683,0,2,0,1,,
Act-5043-683,0,3,0,1,,
Act-5043-683,0,0,0,1,,
Act-5044-684,0,1,0,1,,
Act-5044-684,0,2,0,1,,
Act-5044-684,0,3,0,1,,
Act-5044-684,0,0,0,1,,
Act-5045-685,0,1,0,1,,
Act-5045-685,0,2,0,1,,
Act-5045-685,0,3,0,1,,
Act-5045-685,0,0,0,1,,
Act-5046-686,0,1,0,1,,
Act-5046-686,0,2,0,1,,
Act-5046-686,0,3,0,1,,
Act-5046-686,0,0,0,1,,
Act-5047-687,0,1,0,1,,
Act-5047-687,0,2,0,1,,
Act-5047-687,0,3,0,1,,
Act-5047-687,0,0,0,1,,
Act-5048-688,0,1,0,1,,
Act-5048-688,0,2,0,1,,
Act-5048-688,0,3,0,1,,
Act-5048-688,0,0,0,1,,
Act-5049-689,0,1,0,1,,
Act-5049-689,0,2,0,1,,
Act-5049-689,0,3,0,1,,
Act-5049-689,0,0,0,1,,
Act-5050-690,0,1,0,1,,
Act-5050-690,0,2,0,1,,
Act-5050-690,0,3,0,1,,
Act-5050-690,0,0,0,1,,
Act-5051-691,0,1,0,1,,
Act-5051-691,0,2,0,1,,
Act-5051-691,0,3,0,1,,
Act-5051-691,0,0,0,1,,
Act-5052-692,0,1,0,1,,
Act-5052-692,0,2,0,1,,
Act-5052-692,0,3,0,1,,
Act-5052-692,0,0,0,1,,
Act-5053-693,0,1,0,1,,
Act-5053-693,0,2,0,1,,
Act-5053-693,0,3,0,1,,
Act-5053-693,0,0,0,1,,
Act-5054-694,0,1,0,1,,
Act-5054-694,0,2,0,1,,
Act-5054-694,0,3,0,1,,
Act-5054-694,0,0,0,1,,
Act-5055-695,0,1,0,1,,
Act-5055-695,0,2,0,1,,
Act-5055-695,0,3,0,1,,
Act-5055-695,0,0,0,1,,
Act-5056-696,0,1,0,1,,
Act-5056-696,0,2,0,1,,
Act-5056-696,0,3,0,1,,
Act-5056-696,0,0,0,1,,
Act-5057-697,0,1,0,1,,
Act-5057-697,0,2,0,1,,
Act-5057-697,0,3,0,1,,
Act-5057-697,0,0,0,1,,
Act-5058-698,0,1,0,1,,
Act-5058-698,0,2,0,1,,
Act-5058-698,0,3,0,1,,
Act-5058-698,0,0,0,1,,
Act-5059-699,0,1,0,1,,
Act-5059-699,0,2,0,1,,
Act-5059-699,0,3,0,1,,
Act-5059-699,0,0,0,1,,
Act-5060-700,0,1,0,1,,
Act-5060-700,0,2,0,1,,
Act-5060-700,0,3,0,1,,
Act-5060-700,0,0,0,1,,
Act-5061-701,0,1,0,1,,
Act-5061-701,0,2,0,1,,
Act-5061-701,0,3,0,1,,
Act-5061-701,0,0,0,1,,
Act-5062-702,0,1,0,1,,
Act-5062-702,0,2,0,1,,
Act-5062-702,0,3,0,1,,
Act-5062-702,0,0,0,1,,
Act-5063-703,0,1,0,1,,
Act-5063-703,0,2,0,1,,
Act-5063-703,0,3,0,1,,
Act-5063-703,0,0,0,1,,
Act-5064-704,0,1,0,1,,
Act-5064-704,0,2,0,1,,
Act-5064-704,0,3,0,1,,
Act-5064-704,0,0,0,1,,
Act-5065-705,0,1,0,1,,
Act-5065-705,0,2,0,1,,
Act-5065-705,0,3,0,1,,
Act-5065-705,0,0,0,1,,
Act-5066-706,0,1,0,1,,
Act-5066-706,0,2,0,1,,
Act-5066-706,0,3,0,1,,
Act-5066-706,0,0,0,1,,
Act-5067-707,0,1,0,1,,
Act-5067-707,0,2,0,1,,
Act-5067-707,0,3,0,1,,
Act-5067-707,0,0,0,1,,
Act-5068-708,0,1,0,1,,
Act-5068-708,0,2,0,1,,
Act-5068-708,0,3,0,1,,
Act-5068-708,0,0,0,1,,
Act-5069-709,0,1,0,1,,
Act-5069-709,0,2,0,1,,
Act-5069-709,0,3,0,1,,
Act-5069-709,0,0,0,1,,
Act-5070-710,0,1,0,1,,
Act-5070-710,0,2,0,1,,
Act-5070-710,0,3,0,1,,
Act-5070-710,0,0,0,1,,
Act-5071-711,0,1,0,1,,
Act-5071-711,0,2,0,1,,
Act-5071-711,0,3,0,1,,
Act-5071-711,0,0,0,1,,
Act-5072-712,0,1,0,1,,
Act-5072-712,0,2,0,1,,
Act-5072-712,0,3,0,1,,
Act-5072-712,0,0,0,1,,
Act-5073-713,0,1,0,1,,
Act-5073-713,0,2,0,1,,
Act-5073-713,0,3,0,1,,
Act-5073-713,0,0,0,1,,
Act-5074-714,0,1,0,1,,
Act-5074-714,0,2,0,1,,
Act-5074-714,0,3,0,1,,
Act-5074-714,0,0,0,1,,
Act-5075-715,0,1,0,1,,
Act-5075-715,0,2,0,1,,
Act-5075-715,0,3,0,1,,
Act-5075-715,0,0,0,1,,
Act-5076-716,0,1,0,1,,
Act-5076-716,0,2,0,1,,
Act-5076-716,0,3,0,1,,
Act-5076-716,0,0,0,1,,
Act-5077-717,0,1,0,1,,
Act-5077-717,0,2,0,1,,
Act-5077-717,0,3,0,1,,
Act-5077-717,0,0,0,1,,
Act-5078-718,0,1,0,1,,
Act-5078-718,0,2,0,1,,
Act-5078-718,0,3,0,1,,
Act-5078-718,0,0,0,1,,
Act-5079-719,0,1,0,1,,
Act-5079-719,0,2,0,1,,
Act-5079-719,0,3,0,1,,
Act-5079-719,0,0,0,1,,
Act-5000-720,0,1,0,1,,
Act-5000-720,0,2,0,1,,
Act-5000-720,0,3,0,1,,
Act-5000-720,0,0,0,1,,
Act-5001-721,0,1,0,1,,
Act-5001-721,0,2,0,1,,
Act-5001-721,0,3,0,1,,
Act-5001-721,0,0,0,1,,
Act-5002-722,0,1,0,1,,
Act-5002-722,0,2,0,1,,
Act-5002-722,0,3,0,1,,
Act-5002-722,0,0,0,1,,
Act-5003-723,0,1,0,1,,
Act-5003-723,0,2,0,1,,
Act-5003-723,0,3,0,1,,
Act-5003-723,0,0,0,1,,
Act-5004-724,0,1,0,1,,
Act-5004-724,0,2,0,1,,
Act-5004-724,0,3,0,1,,
Act-5004-724,0,0,0,1,,
Act-5005-725,0,1,0,1,,
Act-5005-725,0,2,0,1,,
Act-5005-725,0,3,0,1,,
Act-5005-725,0,0,0,1,,
Act-5006-726,0,1,0,1,,
Act-5006-726,0,2,0,1,,
Act-5006-726,0,3,0,1,,
Act-5006-726,0,0,0,1,,
Act-5007-727,0,1,0,1,,
Act-5007-727,0,2,0,1,,
Act-5007-727,0,3,0,1,,
Act-5007-727,0,0,0,1,,
Act-5008-728,0,1,0,1,,
Act-5008-728,0,2,0,1,,
Act-5008-728,0,3,0,1,,
Act-5008-728,0,0,0,1,,
Act-5009-729,0,1,0,1,,
Act-5009-729,0,2,0,1,,
Act-5009-729,0,3,0,1,,
Act-5009-729,0,0,0,1,,
Act-5010-730,0,1,0,1,,
Act-5010-730,0,2,0,1,,
Act-5010-730,0,3,0,1,,
Act-5010-730,0,0,0,1,,
Act-5011-731,0,1,0,1,,
Act-5011-731,0,2,0,1,,
Act-5011-731,0,3,0,1,,
Act-5011-731,0,0,0,1,,
Act-5012-732,0,1,0,1,,
Act-5012-732,0,2,0,1,,
Act-5012-732,0,3,0,1,,
Act-5012-732,0,0,0,1,,
Act-5013-733,0,1,0,1,,
Act-5013-733,0,2,0,1,,
Act-5013-733,0,3,0,1,,
Act-5013-733,0,0,0,1,,
Act-5014-734,0,1,0,1,,
Act-5014-734,0,2,0,1,,
Act-5014-734,0,3,0,1,,
Act-5014-734,0,0,0,1,,
Act-5015-735,0,1,0,1,,
Act-5015-735,0,2,0,1,,
Act-5015-735,0,3,0,1,,
Act-5015-735,0,0,0,1,,
Act-5016-736,0,1,0,1,,
Act-5016-736,0,2,0,1,,
Act-5016-736,0,3,0,1,,
Act-5016-736,0,0,0,1,,
Act-5017-737,0,1,0,1,,
Act-5017-737,0,2,0,1,,
Act-5017-737,0,3,0,1,,
Act-5017-737,0,0,0,1,,
Act-5018-738,0,1,0,1,,
Act-5018-738,0,2,0,1,,
Act-5018-738,0,3,0,1,,
Act-5018-738,0,0,0,1,,
Act-5019-739,0,1,0,1,,
Act-5019-739,0,2,0,1,,
Act-5019-739,0,3,0,1,,
Act-5019-739,0,0,0,1,,
Act-5020-740,0,1,0,1,,
Act-5020-740,0,2,0,1,,
Act-5020-740,0,3,0,1,,
Act-5020-740,0,0,0,1,,
Act-5021-741,0,1,0,1,,
Act-5021-741,0,2,0,1,,
Act-5021-741,0,3,0,1,,
Act-5021-741,0,0,0,1,,
Act-5022-742,0,1,0,1,,
Act-5022-742,0,2,0,1,,
Act-5022-742,0,3,0,1,,
Act-5022-742,0,0,0,1,,
Act-5023-743,0,1,0,1,,
Act-5023-743,0,2,0,1,,
Act-5023-743,0,3,0,1,,
Act-5023-743,0,0,0,1,,
Act-5024-744,0,1,0,1,,
Act-5024-744,0,2,0,1,,
Act-5024-744,0,3,0,1,,
Act-5024-744,0,0,0,1,,
Act-5025-745,0,1,0,1,,
Act-5025-745,0,2,0,1,,
Act-5025-745,0,3,0,1,,
Act-5025-745,0,0,0,1,,
Act-5026-746,0,1,0,1,,
Act-5026-746,0,2,0,1,,
Act-5026-746,0,3,0,1,,
Act-5026-746,0,0,0,1,,
Act-5027-747,0,1,0,1,,
Act-5027-747,0,2,0,1,,
Act-5027-747,0,3,0,1,,
Act-5027-747,0,0,0,1,,
Act-5028-748,0,1,0,1,,
Act-5028-748,0,2,0,1,,
Act-5028-748,0,3,0,1,,
Act-5028-748,0,0,0,1,,
Act-5029-749,0,1,0,1,,
Act-5029-749,0,2,0,1,,
Act-5029-749,0,3,0,1,,
Act-5029-749,0,0,0,1,,
Act-5030-750,0,1,0,1,,
Act-5030-750,0,2,0,1,,
Act-5030-750,0,3,0,1,,
Act-5030-750,0,0,0,1,,
Act-5031-751,0,1,0,1,,
Act-5031-751,0,2,0,1,,
Act-5031-751,0,3,0,1,,
Act-5031-751,0,0,0,1,,
Act-5032-752,0,1,0,1,,
Act-5032-752,0,2,0,1,,
Act-5032-752,0,3,0,1,,
Act-5032-752,0,0,0,1,,
Act-5033-753,0,1,0,1,,
Act-5033-753,0,2,0,1,,
Act-5033-753,0,3,0,1,,
Act-5033-753,0,0,0,1,,
Act-5034-754,0,1,0,1,,
Act-5034-754,0,2,0,1,,
Act-5034-754,0,3,0,1,,
Act-5034-754,0,0,0,1,,
Act-5035-755,0,1,0,1,,
Act-5035-755,0,2,0,1,,
Act-5035-755,0,3,0,1,,
Act-5035-755,0,0,0,1,,
Act-5036-756,0,1,0,1,,
Act-5036-756,0,2,0,1,,
Act-5036-756,0,3,0,1,,
Act-5036-756,0,0,0,1,,
Act-5037-757,0,1,0,1,,
Act-5037-757,0,2,0,1,,
Act-5037-757,0,3,0,1,,
Act-5037-757,0,0,0,1,,
Act-5038-758,0,1,0,1,,
Act-5038-758,0,2,0,1,,
Act-5038-758,0,3,0,1,,
Act-5038-758,0,0,0,1,,
Act-5039-759,0,1,0,1,,
Act-5039-759,0,2,0,1,,
Act-5039-759,0,3,0,1,,
Act-5039-759,0,0,0,1,,
Act-5040-760,0,1,0,1,,
Act-5040-760,0,2,0,1,,
Act-5040-760,0,3,0,1,,
Act-5040-760,0,0,0,1,,
Act-5041-761,0,1,0,1,,
Act-5041-761,0,2,0,1,,
Act-5041-761,0,3,0,1,,
Act-5041-761,0,0,0,1,,
Act-5042-762,0,1,0,1,,
Act-5042-762,0,2,0,1,,
Act-5042-762,0,3,0,1,,
Act-5042-762,0,0,0,1,,
Act-5043-763,0,1,0,1,,
Act-5043-763,0,2,0,1,,
Act-5043-763,0,3,0,1,,
Act-5043-763,0,0,0,1,,
Act-5044-764,0,1,0,1,,
Act-5044-764,0,2,0,1,,
Act-5044-764,0,3,0,1,,
Act-5044-764,0,0,0,1,,
Act-5045-765,0,1,0,1,,
Act-5045-765,0,2,0,1,,
Act-5045-765,0,3,0,1,,
Act-5045-765,0,0,0,1,,
Act-5046-766,0,1,0,1,,
Act-5046-766,0,2,0,1,,
Act-5046-766,0,3,0,1,,
Act-5046-766,0,0,0,1,,
Act-5047-767,0,1,0,1,,
Act-5047-767,0,2,0,1,,
Act-5047-767,0,3,0,1,,
Act-5047-767,0,0,0,1,,
Act-5048-768,0,1,0,1,,
Act-5048-768,0,2,0,1,,
Act-5048-768,0,3,0,1,,
Act-5048-768,0,0,0,1,,
Act-5049-769,0,1,0,1,,
Act-5049-769,0,2,0,1,,
Act-5049-769,0,3,0,1,,
Act-5049-769,0,0,0,1,,
Act-5050-770,0,1,0,1,,
Act-5050-770,0,2,0,1,,
Act-5050-770,0,3,0,1,,
Act-5050-770,0,0,0,1,,
Act-5051-771,0,1,0,1,,
Act-5051-771,0,2,0,1,,
Act-5051-771,0,3,0,1,,
Act-5051-771,0,0,0,1,,
