Item.[ItemKey],Location.[LocationKey],Time.[FiscalWeekKey],Version.[VersionKey],BOH,Expected Receipts
3,790,W1-2017,0,,100
3,790,W2-2017,0,,100
0,790,W0-2017,0,150,
0,790,W1-2017,0,,100
0,790,W2-2017,0,,100
1,791,W0-2017,0,150,
1,791,W1-2017,0,,100
1,791,W2-2017,0,,100
2,791,W0-2017,0,250,
2,791,W1-2017,0,,100
2,791,W2-2017,0,,100
3,791,W0-2017,0,150,
3,791,W1-2017,0,,100
3,791,W2-2017,0,,100
0,791,W0-2017,0,200,
0,791,W1-2017,0,,100
0,791,W2-2017,0,,100
1,792,W0-2017,0,150,
1,792,W1-2017,0,,100
1,792,W2-2017,0,,100
2,792,W0-2017,0,200,
2,792,W1-2017,0,,100
2,792,W2-2017,0,,100
3,792,W0-2017,0,250,
3,792,W1-2017,0,,100
3,792,W2-2017,0,,100
0,792,W0-2017,0,250,
0,792,W1-2017,0,,100
0,792,W2-2017,0,,100
1,793,W0-2017,0,200,
1,793,W1-2017,0,,100
1,793,W2-2017,0,,100
2,793,W0-2017,0,200,
2,793,W1-2017,0,,100
2,793,W2-2017,0,,100
3,793,W0-2017,0,150,
3,793,W1-2017,0,,100
3,793,W2-2017,0,,100
0,793,W0-2017,0,250,
0,793,W1-2017,0,,100
0,793,W2-2017,0,,100
1,794,W0-2017,0,200,
1,794,W1-2017,0,,100
1,794,W2-2017,0,,100
2,794,W0-2017,0,150,
2,794,W1-2017,0,,100
2,794,W2-2017,0,,100
3,794,W0-2017,0,250,
3,794,W1-2017,0,,100
3,794,W2-2017,0,,100
0,794,W0-2017,0,250,
0,794,W1-2017,0,,100
0,794,W2-2017,0,,100
1,795,W0-2017,0,250,
1,795,W1-2017,0,,100
1,795,W2-2017,0,,100
2,795,W0-2017,0,250,
2,795,W1-2017,0,,100
2,795,W2-2017,0,,100
3,795,W0-2017,0,150,
3,795,W1-2017,0,,100
3,795,W2-2017,0,,100
0,795,W0-2017,0,250,
0,795,W1-2017,0,,100
0,795,W2-2017,0,,100
1,796,W0-2017,0,200,
1,796,W1-2017,0,,100
1,796,W2-2017,0,,100
2,796,W0-2017,0,150,
2,796,W1-2017,0,,100
2,796,W2-2017,0,,100
3,796,W0-2017,0,250,
3,796,W1-2017,0,,100
3,796,W2-2017,0,,100
0,796,W0-2017,0,250,
0,796,W1-2017,0,,100
0,796,W2-2017,0,,100
1,797,W0-2017,0,250,
1,797,W1-2017,0,,100
1,797,W2-2017,0,,100
2,797,W0-2017,0,200,
2,797,W1-2017,0,,100
2,797,W2-2017,0,,100
3,797,W0-2017,0,150,
3,797,W1-2017,0,,100
3,797,W2-2017,0,,100
0,797,W0-2017,0,200,
0,797,W1-2017,0,,100
0,797,W2-2017,0,,100
1,798,W0-2017,0,200,
1,798,W1-2017,0,,100
1,798,W2-2017,0,,100
2,798,W0-2017,0,200,
2,798,W1-2017,0,,100
2,798,W2-2017,0,,100
3,798,W0-2017,0,250,
3,798,W1-2017,0,,100
3,798,W2-2017,0,,100
0,798,W0-2017,0,150,
0,798,W1-2017,0,,100
0,798,W2-2017,0,,100
1,799,W0-2017,0,200,
1,799,W1-2017,0,,100
1,799,W2-2017,0,,100
2,799,W0-2017,0,250,
2,799,W1-2017,0,,100
2,799,W2-2017,0,,100
3,799,W0-2017,0,150,
3,799,W1-2017,0,,100
3,799,W2-2017,0,,100
0,799,W0-2017,0,250,
0,799,W1-2017,0,,100
0,799,W2-2017,0,,100
1,800,W0-2017,0,250,
1,800,W1-2017,0,,100
1,800,W2-2017,0,,100
2,800,W0-2017,0,200,
2,800,W1-2017,0,,100
2,800,W2-2017,0,,100
3,800,W0-2017,0,150,
3,800,W1-2017,0,,100
3,800,W2-2017,0,,100
0,800,W0-2017,0,200,
0,800,W1-2017,0,,100
0,800,W2-2017,0,,100
1,801,W0-2017,0,250,
1,801,W1-2017,0,,100
1,801,W2-2017,0,,100
2,801,W0-2017,0,250,
2,801,W1-2017,0,,100
2,801,W2-2017,0,,100
3,801,W0-2017,0,200,
3,801,W1-2017,0,,100
3,801,W2-2017,0,,100
0,801,W0-2017,0,150,
0,801,W1-2017,0,,100
0,801,W2-2017,0,,100
1,802,W0-2017,0,250,
1,802,W1-2017,0,,100
1,802,W2-2017,0,,100
2,802,W0-2017,0,200,
2,802,W1-2017,0,,100
2,802,W2-2017,0,,100
3,802,W0-2017,0,200,
3,802,W1-2017,0,,100
3,802,W2-2017,0,,100
0,802,W0-2017,0,250,
0,802,W1-2017,0,,100
0,802,W2-2017,0,,100
1,803,W0-2017,0,200,
1,803,W1-2017,0,,100
1,803,W2-2017,0,,100
2,803,W0-2017,0,150,
2,803,W1-2017,0,,100
2,803,W2-2017,0,,100
3,803,W0-2017,0,150,
3,803,W1-2017,0,,100
3,803,W2-2017,0,,100
0,803,W0-2017,0,250,
0,803,W1-2017,0,,100
0,803,W2-2017,0,,100
1,804,W0-2017,0,150,
1,804,W1-2017,0,,100
1,804,W2-2017,0,,100
2,804,W0-2017,0,200,
2,804,W1-2017,0,,100
2,804,W2-2017,0,,100
3,804,W0-2017,0,200,
3,804,W1-2017,0,,100
3,804,W2-2017,0,,100
0,804,W0-2017,0,150,
0,804,W1-2017,0,,100
0,804,W2-2017,0,,100
1,805,W0-2017,0,150,
1,805,W1-2017,0,,100
1,805,W2-2017,0,,100
2,805,W0-2017,0,150,
2,805,W1-2017,0,,100
2,805,W2-2017,0,,100
3,805,W0-2017,0,200,
3,805,W1-2017,0,,100
3,805,W2-2017,0,,100
0,805,W0-2017,0,200,
0,805,W1-2017,0,,100
0,805,W2-2017,0,,100
1,806,W0-2017,0,150,
1,806,W1-2017,0,,100
1,806,W2-2017,0,,100
2,806,W0-2017,0,150,
2,806,W1-2017,0,,100
2,806,W2-2017,0,,100
3,806,W0-2017,0,150,
3,806,W1-2017,0,,100
3,806,W2-2017,0,,100
0,806,W0-2017,0,250,
0,806,W1-2017,0,,100
0,806,W2-2017,0,,100
1,807,W0-2017,0,250,
1,807,W1-2017,0,,100
1,807,W2-2017,0,,100
2,807,W0-2017,0,150,
2,807,W1-2017,0,,100
2,807,W2-2017,0,,100
3,807,W0-2017,0,150,
3,807,W1-2017,0,,100
3,807,W2-2017,0,,100
0,807,W0-2017,0,200,
0,807,W1-2017,0,,100
0,807,W2-2017,0,,100
1,808,W0-2017,0,150,
1,808,W1-2017,0,,100
1,808,W2-2017,0,,100
2,808,W0-2017,0,250,
2,808,W1-2017,0,,100
2,808,W2-2017,0,,100
3,808,W0-2017,0,250,
3,808,W1-2017,0,,100
3,808,W2-2017,0,,100
0,808,W0-2017,0,200,
0,808,W1-2017,0,,100
0,808,W2-2017,0,,100
1,809,W0-2017,0,250,
1,809,W1-2017,0,,100
1,809,W2-2017,0,,100
2,809,W0-2017,0,250,
2,809,W1-2017,0,,100
2,809,W2-2017,0,,100
3,809,W0-2017,0,250,
3,809,W1-2017,0,,100
3,809,W2-2017,0,,100
0,809,W0-2017,0,250,
0,809,W1-2017,0,,100
0,809,W2-2017,0,,100
1,810,W0-2017,0,200,
1,810,W1-2017,0,,100
1,810,W2-2017,0,,100
2,810,W0-2017,0,250,
2,810,W1-2017,0,,100
2,810,W2-2017,0,,100
3,810,W0-2017,0,250,
3,810,W1-2017,0,,100
3,810,W2-2017,0,,100
0,810,W0-2017,0,150,
0,810,W1-2017,0,,100
0,810,W2-2017,0,,100
1,811,W0-2017,0,150,
1,811,W1-2017,0,,100
1,811,W2-2017,0,,100
2,811,W0-2017,0,200,
2,811,W1-2017,0,,100
2,811,W2-2017,0,,100
3,811,W0-2017,0,250,
3,811,W1-2017,0,,100
3,811,W2-2017,0,,100
0,811,W0-2017,0,200,
0,811,W1-2017,0,,100
0,811,W2-2017,0,,100
1,812,W0-2017,0,200,
1,812,W1-2017,0,,100
1,812,W2-2017,0,,100
2,812,W0-2017,0,250,
2,812,W1-2017,0,,100
2,812,W2-2017,0,,100
3,812,W0-2017,0,150,
3,812,W1-2017,0,,100
3,812,W2-2017,0,,100
0,812,W0-2017,0,150,
0,812,W1-2017,0,,100
0,812,W2-2017,0,,100
1,813,W0-2017,0,200,
1,813,W1-2017,0,,100
1,813,W2-2017,0,,100
2,813,W0-2017,0,150,
2,813,W1-2017,0,,100
2,813,W2-2017,0,,100
3,813,W0-2017,0,250,
3,813,W1-2017,0,,100
3,813,W2-2017,0,,100
0,813,W0-2017,0,200,
0,813,W1-2017,0,,100
0,813,W2-2017,0,,100
1,814,W0-2017,0,250,
1,814,W1-2017,0,,100
1,814,W2-2017,0,,100
2,814,W0-2017,0,200,
2,814,W1-2017,0,,100
2,814,W2-2017,0,,100
3,814,W0-2017,0,150,
3,814,W1-2017,0,,100
3,814,W2-2017,0,,100
0,814,W0-2017,0,200,
0,814,W1-2017,0,,100
0,814,W2-2017,0,,100
1,815,W0-2017,0,200,
1,815,W1-2017,0,,100
1,815,W2-2017,0,,100
2,815,W0-2017,0,200,
2,815,W1-2017,0,,100
2,815,W2-2017,0,,100
3,815,W0-2017,0,200,
3,815,W1-2017,0,,100
3,815,W2-2017,0,,100
0,815,W0-2017,0,250,
0,815,W1-2017,0,,100
0,815,W2-2017,0,,100
1,816,W0-2017,0,150,
1,816,W1-2017,0,,100
1,816,W2-2017,0,,100
2,816,W0-2017,0,150,
2,816,W1-2017,0,,100
2,816,W2-2017,0,,100
3,816,W0-2017,0,200,
3,816,W1-2017,0,,100
3,816,W2-2017,0,,100
0,816,W0-2017,0,250,
0,816,W1-2017,0,,100
0,816,W2-2017,0,,100
1,817,W0-2017,0,150,
1,817,W1-2017,0,,100
1,817,W2-2017,0,,100
2,817,W0-2017,0,250,
2,817,W1-2017,0,,100
2,817,W2-2017,0,,100
3,817,W0-2017,0,150,
3,817,W1-2017,0,,100
3,817,W2-2017,0,,100
0,817,W0-2017,0,200,
0,817,W1-2017,0,,100
0,817,W2-2017,0,,100
1,818,W0-2017,0,200,
1,818,W1-2017,0,,100
1,818,W2-2017,0,,100
2,818,W0-2017,0,200,
2,818,W1-2017,0,,100
2,818,W2-2017,0,,100
3,818,W0-2017,0,200,
3,818,W1-2017,0,,100
3,818,W2-2017,0,,100
0,818,W0-2017,0,150,
0,818,W1-2017,0,,100
0,818,W2-2017,0,,100
1,819,W0-2017,0,200,
1,819,W1-2017,0,,100
1,819,W2-2017,0,,100
2,819,W0-2017,0,150,
2,819,W1-2017,0,,100
2,819,W2-2017,0,,100
3,819,W0-2017,0,200,
3,819,W1-2017,0,,100
3,819,W2-2017,0,,100
0,819,W0-2017,0,250,
0,819,W1-2017,0,,100
0,819,W2-2017,0,,100
1,820,W0-2017,0,150,
1,820,W1-2017,0,,100
1,820,W2-2017,0,,100
2,820,W0-2017,0,250,
2,820,W1-2017,0,,100
2,820,W2-2017,0,,100
3,820,W0-2017,0,200,
3,820,W1-2017,0,,100
3,820,W2-2017,0,,100
0,820,W0-2017,0,250,
0,820,W1-2017,0,,100
0,820,W2-2017,0,,100
1,821,W0-2017,0,250,
1,821,W1-2017,0,,100
1,821,W2-2017,0,,100
2,821,W0-2017,0,150,
2,821,W1-2017,0,,100
2,821,W2-2017,0,,100
3,821,W0-2017,0,150,
3,821,W1-2017,0,,100
3,821,W2-2017,0,,100
0,821,W0-2017,0,150,
0,821,W1-2017,0,,100
0,821,W2-2017,0,,100
1,822,W0-2017,0,150,
1,822,W1-2017,0,,100
1,822,W2-2017,0,,100
2,822,W0-2017,0,200,
2,822,W1-2017,0,,100
2,822,W2-2017,0,,100
3,822,W0-2017,0,200,
3,822,W1-2017,0,,100
3,822,W2-2017,0,,100
0,822,W0-2017,0,150,
0,822,W1-2017,0,,100
0,822,W2-2017,0,,100
1,823,W0-2017,0,200,
1,823,W1-2017,0,,100
1,823,W2-2017,0,,100
2,823,W0-2017,0,200,
2,823,W1-2017,0,,100
2,823,W2-2017,0,,100
3,823,W0-2017,0,200,
3,823,W1-2017,0,,100
3,823,W2-2017,0,,100
0,823,W0-2017,0,250,
0,823,W1-2017,0,,100
0,823,W2-2017,0,,100
1,824,W0-2017,0,150,
1,824,W1-2017,0,,100
1,824,W2-2017,0,,100
2,824,W0-2017,0,150,
2,824,W1-2017,0,,100
2,824,W2-2017,0,,100
3,824,W0-2017,0,250,
3,824,W1-2017,0,,100
3,824,W2-2017,0,,100
0,824,W0-2017,0,150,
0,824,W1-2017,0,,100
0,824,W2-2017,0,,100
1,825,W0-2017,0,250,
1,825,W1-2017,0,,100
1,825,W2-2017,0,,100
2,825,W0-2017,0,150,
2,825,W1-2017,0,,100
2,825,W2-2017,0,,100
3,825,W0-2017,0,150,
3,825,W1-2017,0,,100
3,825,W2-2017,0,,100
0,825,W0-2017,0,250,
0,825,W1-2017,0,,100
0,825,W2-2017,0,,100
1,826,W0-2017,0,200,
1,826,W1-2017,0,,100
1,826,W2-2017,0,,100
2,826,W0-2017,0,200,
2,826,W1-2017,0,,100
2,826,W2-2017,0,,100
3,826,W0-2017,0,250,
3,826,W1-2017,0,,100
3,826,W2-2017,0,,100
0,826,W0-2017,0,250,
0,826,W1-2017,0,,100
0,826,W2-2017,0,,100
1,827,W0-2017,0,200,
1,827,W1-2017,0,,100
1,827,W2-2017,0,,100
2,827,W0-2017,0,200,
2,827,W1-2017,0,,100
2,827,W2-2017,0,,100
3,827,W0-2017,0,150,
3,827,W1-2017,0,,100
3,827,W2-2017,0,,100
0,827,W0-2017,0,200,
0,827,W1-2017,0,,100
0,827,W2-2017,0,,100
1,828,W0-2017,0,150,
1,828,W1-2017,0,,100
1,828,W2-2017,0,,100
2,828,W0-2017,0,200,
2,828,W1-2017,0,,100
2,828,W2-2017,0,,100
3,828,W0-2017,0,200,
3,828,W1-2017,0,,100
3,828,W2-2017,0,,100
0,828,W0-2017,0,200,
0,828,W1-2017,0,,100
0,828,W2-2017,0,,100
1,829,W0-2017,0,150,
1,829,W1-2017,0,,100
1,829,W2-2017,0,,100
2,829,W0-2017,0,200,
2,829,W1-2017,0,,100
2,829,W2-2017,0,,100
3,829,W0-2017,0,250,
3,829,W1-2017,0,,100
3,829,W2-2017,0,,100
0,829,W0-2017,0,150,
0,829,W1-2017,0,,100
0,829,W2-2017,0,,100
1,830,W0-2017,0,250,
1,830,W1-2017,0,,100
1,830,W2-2017,0,,100
2,830,W0-2017,0,200,
2,830,W1-2017,0,,100
2,830,W2-2017,0,,100
3,830,W0-2017,0,250,
3,830,W1-2017,0,,100
3,830,W2-2017,0,,100
0,830,W0-2017,0,250,
0,830,W1-2017,0,,100
0,830,W2-2017,0,,100
1,831,W0-2017,0,150,
1,831,W1-2017,0,,100
1,831,W2-2017,0,,100
2,831,W0-2017,0,150,
2,831,W1-2017,0,,100
2,831,W2-2017,0,,100
3,831,W0-2017,0,250,
3,831,W1-2017,0,,100
3,831,W2-2017,0,,100
0,831,W0-2017,0,150,
0,831,W1-2017,0,,100
0,831,W2-2017,0,,100
1,832,W0-2017,0,150,
1,832,W1-2017,0,,100
1,832,W2-2017,0,,100
2,832,W0-2017,0,250,
2,832,W1-2017,0,,100
2,832,W2-2017,0,,100
3,832,W0-2017,0,250,
3,832,W1-2017,0,,100
3,832,W2-2017,0,,100
0,832,W0-2017,0,150,
0,832,W1-2017,0,,100
0,832,W2-2017,0,,100
1,833,W0-2017,0,200,
1,833,W1-2017,0,,100
1,833,W2-2017,0,,100
2,833,W0-2017,0,150,
2,833,W1-2017,0,,100
2,833,W2-2017,0,,100
3,833,W0-2017,0,250,
3,833,W1-2017,0,,100
3,833,W2-2017,0,,100
0,833,W0-2017,0,250,
0,833,W1-2017,0,,100
0,833,W2-2017,0,,100
1,834,W0-2017,0,250,
1,834,W1-2017,0,,100
1,834,W2-2017,0,,100
2,834,W0-2017,0,250,
2,834,W1-2017,0,,100
2,834,W2-2017,0,,100
3,834,W0-2017,0,150,
3,834,W1-2017,0,,100
3,834,W2-2017,0,,100
0,834,W0-2017,0,200,
0,834,W1-2017,0,,100
0,834,W2-2017,0,,100
1,835,W0-2017,0,200,
1,835,W1-2017,0,,100
1,835,W2-2017,0,,100
2,835,W0-2017,0,200,
2,835,W1-2017,0,,100
2,835,W2-2017,0,,100
3,835,W0-2017,0,200,
3,835,W1-2017,0,,100
3,835,W2-2017,0,,100
0,835,W0-2017,0,200,
0,835,W1-2017,0,,100
0,835,W2-2017,0,,100
1,836,W0-2017,0,150,
1,836,W1-2017,0,,100
1,836,W2-2017,0,,100
2,836,W0-2017,0,150,
2,836,W1-2017,0,,100
2,836,W2-2017,0,,100
3,836,W0-2017,0,150,
3,836,W1-2017,0,,100
3,836,W2-2017,0,,100
0,836,W0-2017,0,150,
0,836,W1-2017,0,,100
0,836,W2-2017,0,,100
1,837,W0-2017,0,250,
1,837,W1-2017,0,,100
1,837,W2-2017,0,,100
2,837,W0-2017,0,250,
2,837,W1-2017,0,,100
2,837,W2-2017,0,,100
3,837,W0-2017,0,250,
3,837,W1-2017,0,,100
3,837,W2-2017,0,,100
0,837,W0-2017,0,200,
0,837,W1-2017,0,,100
0,837,W2-2017,0,,100
1,838,W0-2017,0,150,
1,838,W1-2017,0,,100
1,838,W2-2017,0,,100
2,838,W0-2017,0,250,
2,838,W1-2017,0,,100
2,838,W2-2017,0,,100
3,838,W0-2017,0,150,
3,838,W1-2017,0,,100
3,838,W2-2017,0,,100
0,838,W0-2017,0,200,
0,838,W1-2017,0,,100
0,838,W2-2017,0,,100
1,839,W0-2017,0,200,
1,839,W1-2017,0,,100
1,839,W2-2017,0,,100
2,839,W0-2017,0,150,
2,839,W1-2017,0,,100
2,839,W2-2017,0,,100
3,839,W0-2017,0,200,
3,839,W1-2017,0,,100
3,839,W2-2017,0,,100
0,839,W0-2017,0,200,
0,839,W1-2017,0,,100
0,839,W2-2017,0,,100
1,840,W0-2017,0,250,
1,840,W1-2017,0,,100
1,840,W2-2017,0,,100
2,840,W0-2017,0,250,
2,840,W1-2017,0,,100
2,840,W2-2017,0,,100
3,840,W0-2017,0,200,
3,840,W1-2017,0,,100
3,840,W2-2017,0,,100
0,840,W0-2017,0,250,
0,840,W1-2017,0,,100
0,840,W2-2017,0,,100
1,841,W0-2017,0,200,
1,841,W1-2017,0,,100
1,841,W2-2017,0,,100
2,841,W0-2017,0,250,
2,841,W1-2017,0,,100
2,841,W2-2017,0,,100
3,841,W0-2017,0,150,
3,841,W1-2017,0,,100
3,841,W2-2017,0,,100
0,841,W0-2017,0,250,
0,841,W1-2017,0,,100
0,841,W2-2017,0,,100
1,842,W0-2017,0,250,
1,842,W1-2017,0,,100
1,842,W2-2017,0,,100
2,842,W0-2017,0,200,
2,842,W1-2017,0,,100
2,842,W2-2017,0,,100
3,842,W0-2017,0,250,
3,842,W1-2017,0,,100
3,842,W2-2017,0,,100
0,842,W0-2017,0,150,
0,842,W1-2017,0,,100
0,842,W2-2017,0,,100
1,843,W0-2017,0,150,
1,843,W1-2017,0,,100
1,843,W2-2017,0,,100
2,843,W0-2017,0,200,
2,843,W1-2017,0,,100
2,843,W2-2017,0,,100
3,843,W0-2017,0,250,
3,843,W1-2017,0,,100
3,843,W2-2017,0,,100
0,843,W0-2017,0,200,
0,843,W1-2017,0,,100
0,843,W2-2017,0,,100
1,844,W0-2017,0,250,
1,844,W1-2017,0,,100
1,844,W2-2017,0,,100
2,844,W0-2017,0,150,
2,844,W1-2017,0,,100
2,844,W2-2017,0,,100
3,844,W0-2017,0,250,
3,844,W1-2017,0,,100
3,844,W2-2017,0,,100
0,844,W0-2017,0,150,
0,844,W1-2017,0,,100
0,844,W2-2017,0,,100
1,845,W0-2017,0,250,
1,845,W1-2017,0,,100
1,845,W2-2017,0,,100
2,845,W0-2017,0,200,
2,845,W1-2017,0,,100
2,845,W2-2017,0,,100
3,845,W0-2017,0,150,
3,845,W1-2017,0,,100
3,845,W2-2017,0,,100
0,845,W0-2017,0,150,
0,845,W1-2017,0,,100
0,845,W2-2017,0,,100
1,846,W0-2017,0,250,
1,846,W1-2017,0,,100
1,846,W2-2017,0,,100
2,846,W0-2017,0,200,
2,846,W1-2017,0,,100
2,846,W2-2017,0,,100
3,846,W0-2017,0,150,
3,846,W1-2017,0,,100
3,846,W2-2017,0,,100
0,846,W0-2017,0,200,
0,846,W1-2017,0,,100
0,846,W2-2017,0,,100
1,847,W0-2017,0,150,
1,847,W1-2017,0,,100
1,847,W2-2017,0,,100
2,847,W0-2017,0,200,
2,847,W1-2017,0,,100
2,847,W2-2017,0,,100
3,847,W0-2017,0,200,
3,847,W1-2017,0,,100
3,847,W2-2017,0,,100
0,847,W0-2017,0,200,
0,847,W1-2017,0,,100
0,847,W2-2017,0,,100
1,848,W0-2017,0,200,
1,848,W1-2017,0,,100
1,848,W2-2017,0,,100
2,848,W0-2017,0,250,
2,848,W1-2017,0,,100
2,848,W2-2017,0,,100
3,848,W0-2017,0,200,
3,848,W1-2017,0,,100
3,848,W2-2017,0,,100
0,848,W0-2017,0,200,
0,848,W1-2017,0,,100
0,848,W2-2017,0,,100
1,849,W0-2017,0,250,
1,849,W1-2017,0,,100
1,849,W2-2017,0,,100
2,849,W0-2017,0,250,
2,849,W1-2017,0,,100
2,849,W2-2017,0,,100
3,849,W0-2017,0,250,
3,849,W1-2017,0,,100
3,849,W2-2017,0,,100
0,849,W0-2017,0,200,
0,849,W1-2017,0,,100
0,849,W2-2017,0,,100
1,850,W0-2017,0,250,
1,850,W1-2017,0,,100
1,850,W2-2017,0,,100
2,850,W0-2017,0,150,
2,850,W1-2017,0,,100
2,850,W2-2017,0,,100
3,850,W0-2017,0,200,
3,850,W1-2017,0,,100
3,850,W2-2017,0,,100
0,850,W0-2017,0,150,
0,850,W1-2017,0,,100
0,850,W2-2017,0,,100
1,851,W0-2017,0,150,
1,851,W1-2017,0,,100
1,851,W2-2017,0,,100
2,851,W0-2017,0,200,
2,851,W1-2017,0,,100
2,851,W2-2017,0,,100
3,851,W0-2017,0,150,
3,851,W1-2017,0,,100
3,851,W2-2017,0,,100
0,851,W0-2017,0,250,
0,851,W1-2017,0,,100
0,851,W2-2017,0,,100
1,852,W0-2017,0,150,
1,852,W1-2017,0,,100
1,852,W2-2017,0,,100
2,852,W0-2017,0,250,
2,852,W1-2017,0,,100
2,852,W2-2017,0,,100
3,852,W0-2017,0,200,
3,852,W1-2017,0,,100
3,852,W2-2017,0,,100
0,852,W0-2017,0,150,
0,852,W1-2017,0,,100
0,852,W2-2017,0,,100
1,853,W0-2017,0,200,
1,853,W1-2017,0,,100
1,853,W2-2017,0,,100
2,853,W0-2017,0,150,
2,853,W1-2017,0,,100
2,853,W2-2017,0,,100
3,853,W0-2017,0,200,
3,853,W1-2017,0,,100
3,853,W2-2017,0,,100
0,853,W0-2017,0,150,
0,853,W1-2017,0,,100
0,853,W2-2017,0,,100
1,854,W0-2017,0,200,
1,854,W1-2017,0,,100
1,854,W2-2017,0,,100
2,854,W0-2017,0,200,
2,854,W1-2017,0,,100
2,854,W2-2017,0,,100
3,854,W0-2017,0,250,
3,854,W1-2017,0,,100
3,854,W2-2017,0,,100
0,854,W0-2017,0,150,
0,854,W1-2017,0,,100
0,854,W2-2017,0,,100
1,855,W0-2017,0,250,
1,855,W1-2017,0,,100
1,855,W2-2017,0,,100
2,855,W0-2017,0,250,
2,855,W1-2017,0,,100
2,855,W2-2017,0,,100
3,855,W0-2017,0,250,
3,855,W1-2017,0,,100
3,855,W2-2017,0,,100
0,855,W0-2017,0,150,
0,855,W1-2017,0,,100
0,855,W2-2017,0,,100
1,856,W0-2017,0,150,
1,856,W1-2017,0,,100
1,856,W2-2017,0,,100
2,856,W0-2017,0,150,
2,856,W1-2017,0,,100
2,856,W2-2017,0,,100
3,856,W0-2017,0,250,
3,856,W1-2017,0,,100
3,856,W2-2017,0,,100
0,856,W0-2017,0,200,
0,856,W1-2017,0,,100
0,856,W2-2017,0,,100
1,857,W0-2017,0,150,
1,857,W1-2017,0,,100
1,857,W2-2017,0,,100
2,857,W0-2017,0,150,
2,857,W1-2017,0,,100
2,857,W2-2017,0,,100
3,857,W0-2017,0,200,
3,857,W1-2017,0,,100
3,857,W2-2017,0,,100
0,857,W0-2017,0,150,
0,857,W1-2017,0,,100
0,857,W2-2017,0,,100
1,858,W0-2017,0,200,
1,858,W1-2017,0,,100
1,858,W2-2017,0,,100
2,858,W0-2017,0,150,
2,858,W1-2017,0,,100
2,858,W2-2017,0,,100
3,858,W0-2017,0,200,
3,858,W1-2017,0,,100
3,858,W2-2017,0,,100
0,858,W0-2017,0,200,
0,858,W1-2017,0,,100
0,858,W2-2017,0,,100
1,859,W0-2017,0,150,
1,859,W1-2017,0,,100
1,859,W2-2017,0,,100
2,859,W0-2017,0,250,
2,859,W1-2017,0,,100
2,859,W2-2017,0,,100
3,859,W0-2017,0,150,
3,859,W1-2017,0,,100
3,859,W2-2017,0,,100
0,859,W0-2017,0,150,
0,859,W1-2017,0,,100
0,859,W2-2017,0,,100
1,860,W0-2017,0,150,
1,860,W1-2017,0,,100
1,860,W2-2017,0,,100
2,860,W0-2017,0,200,
2,860,W1-2017,0,,100
2,860,W2-2017,0,,100
3,860,W0-2017,0,150,
3,860,W1-2017,0,,100
3,860,W2-2017,0,,100
0,860,W0-2017,0,150,
0,860,W1-2017,0,,100
0,860,W2-2017,0,,100
1,861,W0-2017,0,250,
1,861,W1-2017,0,,100
1,861,W2-2017,0,,100
2,861,W0-2017,0,150,
2,861,W1-2017,0,,100
2,861,W2-2017,0,,100
3,861,W0-2017,0,250,
3,861,W1-2017,0,,100
3,861,W2-2017,0,,100
0,861,W0-2017,0,150,
0,861,W1-2017,0,,100
0,861,W2-2017,0,,100
1,862,W0-2017,0,150,
1,862,W1-2017,0,,100
1,862,W2-2017,0,,100
2,862,W0-2017,0,150,
2,862,W1-2017,0,,100
2,862,W2-2017,0,,100
3,862,W0-2017,0,150,
3,862,W1-2017,0,,100
3,862,W2-2017,0,,100
0,862,W0-2017,0,200,
0,862,W1-2017,0,,100
0,862,W2-2017,0,,100
1,863,W0-2017,0,250,
1,863,W1-2017,0,,100
1,863,W2-2017,0,,100
2,863,W0-2017,0,200,
2,863,W1-2017,0,,100
2,863,W2-2017,0,,100
3,863,W0-2017,0,200,
3,863,W1-2017,0,,100
3,863,W2-2017,0,,100
0,863,W0-2017,0,150,
0,863,W1-2017,0,,100
0,863,W2-2017,0,,100
1,864,W0-2017,0,200,
1,864,W1-2017,0,,100
1,864,W2-2017,0,,100
2,864,W0-2017,0,150,
2,864,W1-2017,0,,100
2,864,W2-2017,0,,100
3,864,W0-2017,0,150,
3,864,W1-2017,0,,100
3,864,W2-2017,0,,100
0,864,W0-2017,0,250,
0,864,W1-2017,0,,100
0,864,W2-2017,0,,100
1,865,W0-2017,0,250,
1,865,W1-2017,0,,100
1,865,W2-2017,0,,100
2,865,W0-2017,0,250,
2,865,W1-2017,0,,100
2,865,W2-2017,0,,100
3,865,W0-2017,0,250,
3,865,W1-2017,0,,100
3,865,W2-2017,0,,100
0,865,W0-2017,0,150,
0,865,W1-2017,0,,100
0,865,W2-2017,0,,100
1,866,W0-2017,0,200,
1,866,W1-2017,0,,100
1,866,W2-2017,0,,100
2,866,W0-2017,0,150,
2,866,W1-2017,0,,100
2,866,W2-2017,0,,100
3,866,W0-2017,0,250,
3,866,W1-2017,0,,100
3,866,W2-2017,0,,100
0,866,W0-2017,0,150,
0,866,W1-2017,0,,100
0,866,W2-2017,0,,100
1,867,W0-2017,0,250,
1,867,W1-2017,0,,100
1,867,W2-2017,0,,100
2,867,W0-2017,0,250,
2,867,W1-2017,0,,100
2,867,W2-2017,0,,100
3,867,W0-2017,0,150,
3,867,W1-2017,0,,100
3,867,W2-2017,0,,100
0,867,W0-2017,0,200,
0,867,W1-2017,0,,100
0,867,W2-2017,0,,100
